Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4af1526864747f0c9b0143ddac8400dcd08180ac77c7a0bd4f1d03b26d475fdc,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.483988,52.219601,On or near KINGFISHER RISE,E01030210,Suffolk Coastal 003D,Investigation complete; no suspect identified
c829de3516df6f4886e427403d0ac2f79c6f163bdee9a221a3976f11742f3781,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.146963,52.040621,On or near FLINT CLOSE,E01029969,Ipswich 012B,Investigation complete; no suspect identified
dac60999c459b5300ba176159b3108f87c41d296e0aaebd1044df8397d93b904,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.146963,52.040621,On or near FLINT CLOSE,E01029969,Ipswich 012B,Investigation complete; no suspect identified
e6009d03b3926ee2e317d644561b47ccbc57e2477933592a4a562750406e7c5f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.242908,52.060025,On or near THE LLOYDS,E01030179,Suffolk Coastal 009A,Investigation complete; no suspect identified
7ce4e4ebfb630245d9b4e8a15500e431417b538196f183f837f29971eb65fbcd,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.182610,52.063209,On or near ROUNDWOOD ROAD,E01029999,Ipswich 004C,Investigation complete; no suspect identified
51165bcf40ad9926943954e8de782b6553fcf02810fcc228c1bd6fc773175322,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.118144,52.066165,On or near GANYMEDE CLOSE,E01030027,Ipswich 003A,Investigation complete; no suspect identified
e41a2eb0458a763035b9d01df6b1f279808a7b728cf98df643849a30cf69c154,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.143023,52.078185,On or near ROSECROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
4f05f8240df255a97d1390c0cc2abdab98105c97a44b2fef1d8f3a1d22266b33,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.126454,51.971194,On or near CATTSFIELD,E01029871,Babergh 011A,Investigation complete; no suspect identified
74cba71f85a2beadb0b9fae93374607f39fc5a45af2b80ca551a839e814d124d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135008,52.060681,On or near YARMOUTH ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
5f1fce90cb4d306bf4e5a6c6f77514aab74def9d86151534b6831c4e18b0a009,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.132508,52.033505,On or near STAMFORD CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
c63c629a51398fb601135d3d67487a2df97b04fdd3152dc0aeaed4225aa16f58,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.130510,52.076252,On or near MANSFIELD AVENUE,E01029976,Ipswich 002D,Investigation complete; no suspect identified
a7812483cc88974fe6911eedf58f41adf8d2d5815f5ad4f89841bbe4475109f5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.127111,52.079203,On or near Supermarket,E01030032,Ipswich 001A,Investigation complete; no suspect identified
f63e0613233f2c26d0aa06ad976a8415c62eae4a31bc8f49a1bbce8220c0ed1f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.596227,52.152394,On or near PARK ROAD,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
b2075efd937a2852f3aa823d87f0f12a2a3d2d9d067cdf3691a0f1b293bbd6a5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.751959,52.486166,On or near ST MARGARET'S ROAD,E01030248,Waveney 004B,Investigation complete; no suspect identified
f2fad594f2d1e8a046c3d074c75ddf54d6f3160aac10d74427b66bfd2f43f669,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.121266,52.063223,On or near Supermarket,E01030027,Ipswich 003A,Investigation complete; no suspect identified
e120d52e4b5604f119f5bda1f4f261fdc261161f1b7dd85732bbae13fcb7423c,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.516227,52.347945,On or near HANMER AVENUE,E01029938,Forest Heath 004A,Investigation complete; no suspect identified
c1c0f12d96c673a763704807c32b93314c46ae5e49a1b1f456de74b5b2f4d41e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.249234,52.063350,On or near STEWART YOUNG GROVE,E01030179,Suffolk Coastal 009A,Investigation complete; no suspect identified
770275d45e80cf0186205f45f4c650cbc382d246e3d810982e782442d9cebba4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.636540,52.087364,On or near HIGH STREET,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
3860408c64f1b2bbd1276b36ae8c749073bc1d4707e50fdfb28df90ad3f47137,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.722985,52.467959,On or near MAPLE ROAD,E01030289,Waveney 005D,Investigation complete; no suspect identified
254b4f529431d700dc9e62d28f92bbaef46a2907b43099e3e0f60305a07fbbe5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.667904,52.338871,On or near THE FIRS,E01030284,Waveney 014C,Investigation complete; no suspect identified
9572bc26cde7e9e711ee79959627d77938d7226d9e0760be63421e1ed87d115e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.137014,52.062444,On or near GATACRE ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
f569f0ed16ad4fbc1d754587db586a9fa9c8f7b2041e5ff1e9f0634cec4e1066,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.717100,52.419824,On or near MCLEAN DRIVE,E01030252,Waveney 012C,Investigation complete; no suspect identified
6eb8a484ab0acac4cae69ea0bcee9c17ec13daaad59401326fb1273cdc4a9617,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.146311,52.060595,On or near BARRACK LANE,E01030024,Ipswich 006C,Investigation complete; no suspect identified
e75e022a314c0e763def8727c1294be4d1f86d3237b91c146c6df7ad899ff5fd,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.137014,52.062444,On or near GATACRE ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
c3d28eb89d4d16b06ff302570a56ef36510f922ffd52b3cdc20b1225fd7ffd40,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.456514,52.357844,On or near BEECHES ROAD,E01032526,Forest Heath 003I,Investigation complete; no suspect identified
79171af08eeb381ab652a2415ddd2f4f67401ad91056600035550bab8323f795,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.510631,52.343505,On or near MARKET PLACE,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
20506c686a97d451b29025be783e2cfb9917a990d55eb66a8173d8d251c71ddb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.736807,52.492178,On or near MOUNTBATTEN ROAD,E01030279,Waveney 002D,Investigation complete; no suspect identified
04d6a482a240183020ce394a83d99217e93b9247da78acd758ff3efb027d920c,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.497466,52.307905,On or near HAREBELL ROAD,E01033451,Forest Heath 005D,Investigation complete; no suspect identified
91b1c8809cf685621be2f3af5fb069d1c410c3d191c1eeefe8e205704dd8e0dc,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.134124,52.047843,On or near MAPLE CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
1decd24a3369edb76d9220623c62905cfc1a4118b9da698196c6ca41bbef49bc,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.338125,51.958381,On or near ANDREW CLOSE,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
7731defef35c815d700f94b6f4278951f6e858839f73365b86b41165e43d3468,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.524675,52.415998,On or near SCHOOL CLOSE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
2f0e309fb4f3b6605f889769ae74813da5ad74026d4e34a1d86589ef2e74a4b2,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.335794,51.960318,On or near BUTLEY ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
b9cd0501671ef25fae5343553fc71cb0ed98a198e404368bda402ff351b7eadb,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.524675,52.415998,On or near SCHOOL CLOSE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
c807830c499e42632ec34ccdf621ece171a614f18b1c9d4cb8340bb4570e73f4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.189983,52.063881,On or near BRAMLEY CHASE,E01029999,Ipswich 004C,Investigation complete; no suspect identified
b2febd3104e103178ed7f2f87e0557004dd812c6f186108fca19130370db845a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.732660,52.053491,On or near Supermarket,E01029901,Babergh 003B,Investigation complete; no suspect identified
daea6a32207fb9dc2e6e1e44e3e2537ac330af34667d8df8761f5bf10eda4e2b,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.509670,52.343206,On or near LARKS RISE,E01030244,Waveney 015C,Investigation complete; no suspect identified
09707f082f942c725cce1ff564c4f711df44850b33e55caea02dfac3cce403c5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.985323,52.187440,On or near FINBOROUGH ROAD,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
5dff423fb50dfcf9587bd78815aca4e71b9438436b1df8c9f88483928bc0b2e5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.133801,52.049687,On or near CAMPION ROAD,E01029986,Ipswich 010C,Investigation complete; no suspect identified
2fd76f0b1097c224e7073b43ffe3f93192a4ea642d28b76c353fa211e8280d89,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Investigation complete; no suspect identified
911ff7e27f791d3fb931d86fff921d94a90f371e6a8276bde893d3b2819279d4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.711492,52.244918,On or near WOOLHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
f3792aca13a34d7fb74cd859a44ed2c72e2172cf90cd5891dde546194301077b,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.316945,52.104301,On or near BURY HILL CLOSE,E01030195,Suffolk Coastal 005C,Investigation complete; no suspect identified
259221c4e822d99c0fae03dd58c3df332f2fe8874a9aefbc02bd37f6abdee2ea,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.272064,52.316763,On or near PRIORY CLOSE,E01030082,Mid Suffolk 003B,Investigation complete; no suspect identified
872a1b9a7e1e7c3df50cfd1a626418419bf390bcf59a5bbf53f87dea50065a3a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.722915,52.494496,On or near MELROSE CLOSE,E01030266,Waveney 003A,Investigation complete; no suspect identified
08a4c71ddc34419314808b00a15bc3cf98444913fdfd4d6ef9ec7f1b03d8a5fa,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.716808,52.033147,On or near Shopping Area,E01029919,Babergh 007G,Investigation complete; no suspect identified
408a59e3f3becd415fca2eba18634490e5f2d9abc7da42dffe88270041e3a9fa,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.716157,52.262284,On or near KYTSON ROAD,E01030103,St Edmundsbury 004A,Investigation complete; no suspect identified
f638e81995bb94066dd57314a5875f933993f26f2c9fc6528571acc810103b01,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.697380,52.486996,On or near QUEEN'S HIGHWAY,E01030259,Waveney 001D,Investigation complete; no suspect identified
88d437816172b9cbde92ebb74fbf63dd662f4a8aecdad2e581626232810e256e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.697380,52.486996,On or near QUEEN'S HIGHWAY,E01030259,Waveney 001D,Investigation complete; no suspect identified
135a0a05f2e3a45e1f045b42365ca56087ce8d530c09bb2f148ffd29f0b8f99d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.697380,52.486996,On or near QUEEN'S HIGHWAY,E01030259,Waveney 001D,Investigation complete; no suspect identified
8784cea0efc413c9a88b50869778da3ca0fa00d5b23bdbd9f302b29d72196159,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
9b81fe01ac8838ae28eb007817bc3ec4ef5b560195f1e1ba7807b6033a9588bd,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.916086,52.060199,On or near THE STREET,E01029911,Babergh 004F,Investigation complete; no suspect identified
18d058b5d85760dce2a683aecaed8b53f43387f7288b68637733407b97d7f6d4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135146,52.085330,On or near HOMER CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
bd4c8bf7e576d01bb34c3809eddef01a33ffce77ea2dd9f7ca2662fcc3b8b68e,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.497035,52.301026,On or near BLACKTHORN CLOSE,E01033452,Forest Heath 005E,Investigation complete; no suspect identified
9a4b56c8c90c51814f9deeb2e6d82e5e191724a65ea9f2851ba690530fabc934,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.216285,52.050979,On or near THE PASTURES,E01030205,Suffolk Coastal 011D,Investigation complete; no suspect identified
5440125514b2b85b811052aae3d62df74a55b08527e341e2aeca251cc00503f7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.177809,52.032795,On or near ROMNEY ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
fdc0b7b367470987734449dac28a0f0a399a6553468f0ff19c23d8d2c1e753c3,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.581371,52.239879,On or near GREEN FARM LANE,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
e2b6b4834c3a8d9a3f1320f39eb5ad8d384841f873c99321806da44dbce7b64d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
f6cb600dc499304d0287360aadd89ce4a4ff53c064935e96125eba95b88fb131,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.480267,52.336152,On or near CHURCH LANE,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
ce2c40e0ef1ad2dc7895b484b930b97d9bc94c425829d62463b50805bff20364,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.533591,52.349363,On or near QUAKER'S EOAD,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
dd984ed4c69cc64ab16910f531cf8c577ad72c7daa439784a1519f1c9a09f0fb,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.480719,52.093922,On or near HAVERHILL ROAD,E01030122,St Edmundsbury 011B,Investigation complete; no suspect identified
e8128f46cc68112075a208141bfa86c8c2fd96099311971d2f7621587b160952,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.160413,52.060703,On or near WITHIPOLL STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
b7d2a3461da1371a964a6cd2dd1f6adb4b4e3e2bcad8f82c5cddf69df789866d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.507019,52.336620,On or near BLYTH ROAD,E01030244,Waveney 015C,Investigation complete; no suspect identified
12c2698ff9c7e18c63c5c249f4068229fdb03e6c460b4fd72de2f4607e342b8f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.147407,52.062077,On or near GENEVA ROAD,E01030025,Ipswich 006D,Investigation complete; no suspect identified
5a55ff0514b88e87669046078fba5227720fb91a8830761985b95034e0c406cd,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.180298,52.225503,On or near Supermarket,E01030048,Mid Suffolk 007A,Investigation complete; no suspect identified
85f6401426477748eec8e7ba379c2323871f0b1c59263cbcc2daeba73cadecb7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.352103,51.961716,On or near ORWELL ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
b9e5fc4a78ec0ab82dacc3f7f9adca8a93f97ad4bd3c366ea3a9e0edb05c7a0a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.182233,52.072680,On or near CRANBORNE CHASE,E01030001,Ipswich 004E,Investigation complete; no suspect identified
f8a17064d2e02f79487139fca27f8a901163116edcf4a3ca95298a398cdf0ec0,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.580927,52.242577,On or near ORCHARD FARM BARNS,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
de855b11d3735be135bc7de0047feeaeaf7118f9db82ab5749b1b9e92f8d7d9d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.998888,52.185072,On or near Theatre/Concert Hall,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
5dcaf351d15e192085df4a8e50ec390bee1630cab4a5eeeae2b1b47564004527,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.191870,52.054944,On or near COPLESTON ROAD,E01030004,Ipswich 008C,Investigation complete; no suspect identified
8d712491191d1618c4c46ec994fb6fa2adba254d48f0df2aa761b15c90c48415,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.173545,52.061726,On or near RIVERS STREET,E01030000,Ipswich 004D,Investigation complete; no suspect identified
7733df5159dc8d95c775ca3c0b1cbf945363f57d386f5a3fac4db7a97ca8e3dd,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.602659,52.437399,On or near CUNNINGHAM CLOSE,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
a820a0ac73d7abc3c6b15d254c2055544e1314dcb48144c4d0db396991e62218,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.189617,52.064890,On or near NORBURY ROAD,E01029999,Ipswich 004C,Investigation complete; no suspect identified
50a787e7ecf72eec78d9c2fb296d8f5c48406079e9169b86980824d8c1a740ac,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.100984,52.025544,On or near BUCK'S HORNS LANE,E01029879,Babergh 005C,Investigation complete; no suspect identified
8669314c155414b8e5d3ec5cb01602c2546898caeba6965f91a4ee293629d909,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Investigation complete; no suspect identified
bb01e36ce1a4a916bc3f5090bd3a262f53f343daa3c4756a6e54868f085fe260,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.506102,52.338709,On or near BRIDGE FARM CLOSE,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
066251931ce11fa331d38a305e8e57766d3f2ebb951be769d7b54f05f919db07,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135163,52.076416,On or near BEECHCROFT ROAD,E01029977,Ipswich 002E,Investigation complete; no suspect identified
16226f7973480d50c0083a7936027c2038be9e8af7aa70c7ae39923b501b06d1,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.199072,52.139103,On or near Park/Open Space,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
0648f7a5ab2f7ed5bbaf1c0f94caf036c2b7b8d2757dc4aaadb9423caebd8e81,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.581898,52.240640,On or near BRITTONS ROAD,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
047b0c205e1181a35ca536705563f3cf07920515fcb0b4b852451228020d60dc,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.203452,52.351652,On or near CHURCH CLOSE,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
eb7d8c4f214e1750b7886188bb518e48c1f4fadd70150c0266a43910b8e32c2d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.137932,52.078231,On or near WILLOWCROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
eb48011cc9ffb4df27aa3373e448dc89eb8c8c04b6211c749103075076dfc710,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.149397,52.048056,On or near LUTHER ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
958eb4be74699341876d11f1972d73d6c2a2d574eecbeba9e62ec3fc43b3b7b1,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.397371,52.241117,On or near Petrol Station,E01029949,Forest Heath 008B,Investigation complete; no suspect identified
8302b8c8bb0ecbd809b0421f331f41d2a7245686d6fbf2dfec8f471603c50dae,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.423811,52.089918,On or near MEADOWSWEET CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
1c51dc677d4fb3f8a4386e65d0f499fc851a8f19a17eaee9dbb0624380a0f8c9,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.611804,52.175358,On or near THORPE ROAD,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
172ff46c1a6ce17ea0f862caf6094a41553b64d2806048555e35ac3ebf870311,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.631936,52.445483,On or near ROBERT LINGE CRESCENT,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
194fc55982b7173af4cbe6352ff08791bda43c7cb19c0126815c25b82a48cef3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.186023,52.051514,On or near CELESTION DRIVE,E01030006,Ipswich 008E,Investigation complete; no suspect identified
6a6cff692ba883d1bcc0560512dac956e7e8ac099c679e0f7db6f9856912d8ff,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.686717,52.250224,On or near GIBRALTAR CLOSE,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
94e0afd3a5c28a60b4891e67f3a4aef8ee2f76a96623a66fc7f13dac8b03c090,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.430483,52.091273,On or near FOXBURROW CLOSE,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
6b1fc6aba498927f26e615928a01e7cf810c26575a7003637792642363743a4f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.391059,52.265371,On or near Pedestrian Subway,E01029956,Forest Heath 006E,Investigation complete; no suspect identified
4e34a47ee7c2e2c082a7824cbd43fbe2df6a49a0c5649ec2b532a4024fd46016,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.159845,52.068355,On or near PARK NORTH,E01030008,Ipswich 005B,Investigation complete; no suspect identified
dbe92af814b8b9ac4fbe292696275449b3a9e733c713735f1f010218d1cfce43,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.102697,52.060161,On or near GIPPING WAY,E01029878,Babergh 005B,Investigation complete; no suspect identified
d7198534c9d4486a4f5cfdc7abc0677b04ec7dff5dfea17db8817e75dc49e28a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752321,52.474326,On or near SUFFOLK ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
